stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
1358a,Yaylapınar,,37.822045,32.499526,,
1358d,Yaylapınar,,37.821984,32.49951,,
1359a,Dolum Tesisi,,38.0221417,32.6534583,,
1359d,Dolum Tesisi,,38.0220917,32.6536334,,
135a,Üçyol Cami,,37.8343084,32.4278083,,
135d,Üçyol Cami,,37.834275,32.4278583,,
1360a,16905. Sk,,38.0239917,32.67455,,
1360d,16905. Sk,,38.0240166,32.6746,,
1361a,Tömek Cami,,38.0240334,32.6794,,
1362a,16913. Sk,,38.0248584,32.6794333,,
1363a,Ortakonak 1,,37.9675667,32.6955583,,
1363d,Ortakonak 1,,37.9675917,32.695525,,
1364a,Ortakonak 3,,37.9646417,32.6965917,,
1364d,Ortakonak 3,,37.9646667,32.6966,,
1365a,Ortakonak 2,,37.967275,32.689775,,
1365d,Ortakonak 2,,37.9674917,32.6896083,,
1366a,Çengilti Cami,,38.0046583,32.7722333,,
1366d,Çengilti Cami,,38.004625,32.7721917,,
1367a,Çengilti İlkokulu,,38.0069,32.7719666,,
1367d,Çengilti İlkokulu,,38.0069667,32.7719083,,
1368a,Çengilti 1,,38.0051583,32.7741583,,
1368d,Çengilti 1,,38.0052167,32.7741834,,
1369a,Koca Yusuf 1,,38.0225833,32.6635,,
1369d,Koca Yusuf 1,,38.0227,32.66385,,
136a,Deveci,,37.8365666,32.4259,,
136d,Deveci,,37.8365083,32.4259583,,
1370a,Acıdort Köyü,,37.9698166,32.8005667,,
1371a,Acıdort Girişi,,37.970607,32.796828,,
1371d,Acıdort Girişi,,37.970643,32.796925,,
1372a,Zencirli 2,,38.004175,32.8317417,,
1373a,Zencirli Cami,,38.0034084,32.83405,,
1374a,Zencirli 4,,38.0032,32.8388,,
1374d,Zencirli 4,,38.003275,32.8386417,,
1375a,Divanlar Köyü Yol İçi,,37.9811583,32.9033417,,
1375d,Divanlar Köyü Yol İçi,,37.98125,32.9034,,
1376a,Divanlar Cami,,37.9813667,32.90685,,
1377a,Divanlar İlkokulu,,37.98025,32.9046167,,
1378a,Abdülaziz,,37.981755,32.489109,,
1378d,Abdülaziz,,37.982121,32.489209,,
1379a,Dr. Ali Eğribaş,,37.8949583,32.50162,,
1379d,Dr. Ali Eğribaş,,37.894925,32.50215,,
137a,Fenersiz,,37.84855,32.4492833,,
137d,Fenersiz,,37.8485667,32.44935,,
1380a,Şeyh Edebalı,,37.666329,32.588778,,
1380d,Şeyh Edebalı,,37.665997,32.588995,,
1381a,Tokat,,37.812473,32.495243,,
1381d,Tokat,,37.812447,32.49538,,
1382a,Yürekli,,37.9043666,32.5026666,,
1383a,Gölbaşı 1,,37.9069,32.5032833,,
1384d,Sarıer,,37.906554,32.487226,,
1385d,Temsili,,37.908719,32.485659,,
1386a,5. Murad,,37.984872,32.486653,,
1386d,5. Murad,,37.984985,32.486889,,
1387d,Tahran,,37.910615,32.487387,,
1388a,Ardıçlı Toki 1,,38.001194,32.492706,,
1388d,Ardıçlı Toki 1,,38.00126,32.492725,,
1389a,Ardıçlı Toki 2,,38.00166,32.490468,,
1389d,Ardıçlı Toki 2,,38.001816,32.490668,,
138a,Dutluca,,37.8486917,32.4520583,,
138d,Dutluca,,37.8486833,32.4521667,,
1391a,Ardıçlı Toki 3,,38.003751,32.487703,,
1391d,Ardıçlı Toki 3,,38.003677,32.487607,,
1392a,Yahya,,37.9103333,32.50425,,
1393a,Ardıçlı Toki Giriş,,37.998268,32.491412,,
1393d,Ardıçlı Toki Giriş,,37.998125,32.491431,,
1394a,Taşer,,37.9700666,32.53435,,
1395a,Eğrilmez,,37.9745,32.5219417,,
1395d,Eğrilmez,,37.974453,32.521741,,
1396a,Çırağan,,37.8886,32.489975,,
1396d,Çırağan,,37.8889255,32.4903583,,
1397a,Yanal,,37.8921583,32.4927917,,
1397d,Yanal,,37.8921583,32.4930417,,
1398d,Konya Cezaevi,,37.867265,32.546454,,
1399a,Selçuklu Yht Garı,,37.8969,32.499387,,
1399d,Selçuklu Yht Garı,,37.896737,32.499516,,
139a,Akçalılar,,37.8482083,32.4549083,,
139d,Akçalılar,,37.848225,32.45495,,
13a,Bodur,,37.86587,32.491722,,
13d,Bodur,,37.866054,32.491807,,
1400a,Manifaturacılar,,37.899175,32.5029833,,
1400d,Manifaturacılar,,37.899275,32.502775,,
1401a,Adapte,,37.9065083,32.4946417,,
1401d,Adapte,,37.9064083,32.494775,,
1402a,Radar,,37.908275,32.4948333,,
1402d,Radar,,37.908375,32.494875,,
1403a,Mimar Sinan Cami,,37.9095416,32.4927583,,
1403d,Mimar Sinan Cami,,37.9095667,32.49285,,
1404a,Mehmet Zahid Kotku İhl,,37.912075,32.494375,,
1404d,Mehmet Zahid Kotku İhl,,37.9121416,32.494475,,
1405a,Anı,,37.9142584,32.4952834,,
1405d,Anı,,37.9144583,32.49525,,
1406a,Tarakçı,,37.9174167,32.4926366,,
1406d,Tarakçı,,37.9174167,32.4925166,,
1407a,Kabiliyet,,37.9200333,32.4926483,,
1407d,Kabiliyet,,37.9200333,32.4925083,,
1408a,Masumhane,,37.9218,32.4939666,,
1408d,Masumhane,,37.92185,32.4939666,,
1409a,Sakarya,,37.92178,32.4969334,,
1409d,Sakarya,,37.92185,32.4969334,,
140a,Dündarlı,,37.851375,32.458925,,
1410a,Söğütdibi,,37.9230267,32.501599,,
1410d,Söğütdibi,,37.9230367,32.50156,,
1411a,Özsahra,,37.9245667,32.5020583,,
1411d,Özsahra,,37.9246167,32.5021417,,
1412a,Besim,,37.92645,32.5002333,,
1412d,Besim,,37.9268,32.5003667,,
1413a,Malazgirt Cami,,37.928395,32.4991216,,
1413d,Malazgirt Cami,,37.928425,32.4991916,,
1414a,Mehtap,,37.9301917,32.4966417,,
1414d,Mehtap,,37.9302417,32.4967083,,
1415a,Ceylangözü,,37.9313667,32.49295,,
1415d,Ceylangözü,,37.931325,32.49315,,
1416a,Hicret Cami,,37.9326,32.49525,,
1416d,Hicret Cami,,37.9325,32.49525,,
1417a,Mehmet Akif Lisesi,,37.9326,32.4972666,,
1417d,Mehmet Akif Lisesi,,37.932525,32.4973583,,
1418a,Cazibe,,37.9339167,32.4996333,,
1418d,Cazibe,,37.93385,32.4997834,,
1419a,Otogar,,37.94855,32.51075,,
1419d,Otogar,,37.948768,32.510723,,
141a,Dayılı,,37.852325,32.456075,,
141d,Dayılı,,37.8523084,32.456125,,
1420a,Yaşayan,,37.9477084,32.4856917,,
1420d,Yaşayan,,37.9474917,32.4856833,,
1421a,Kaletaş,,37.9477417,32.4823416,,
1421d,Kaletaş,,37.947675,32.4821083,,
1422a,Huzur Bahçesi 1,,37.9507417,32.4782417,,
1422d,Huzur Bahçesi 1,,37.9509,32.4779667,,
1423a,Huzur Bahçesi 2,,37.953676,32.478085,,
1423d,Huzur Bahçesi 2,,37.953585,32.477881,,
1424a,Aruz,,37.94235,32.49895,,
1424d,Aruz,,37.9423334,32.49905,,
1425d,Ayanoğlu,,37.937025,32.5044917,,
1426d,Eyüp Sultan Cami,,37.9370083,32.508125,,
1427a,Fulda,,37.9510666,32.5231167,,
1427d,Fulda,,37.951012,32.522903,,
1428a,Bizim,,37.94575,32.4989667,,
1428d,Bizim,,37.9457,32.4991417,,
1429a,Türkü,,37.944145,32.4999017,,
1429d,Türkü,,37.9440783,32.499875,,
142a,Müdafa,,37.8539166,32.4533667,,
142d,Müdafa,,37.8539834,32.45335,,
1430a,Dikmetaş,,37.9428,32.5034834,,
1430d,Dikmetaş,,37.9428,32.5034,,
1431a,Cumhuriyet Lisesi,,37.9401333,32.5028,,
1431d,Cumhuriyet Lisesi,,37.940134,32.5027008,,
1432a,Binkonut Pazar,,37.937824,32.503523,,
1432d,Binkonut Pazar,,37.937805,32.503448,,
1433a,Diyanet Yurdu,,37.9143833,32.49166,,
1433d,Diyanet Yurdu,,37.9143417,32.49171,,
1434a,Sultaniye,,37.9147167,32.4882667,,
1434d,Sultaniye,,37.9147583,32.4882583,,
1435a,Gültepe,,37.9156,32.4856167,,
1435d,Gültepe,,37.9156917,32.4855917,,
1436a,Tercüman,,37.917375,32.48703,,
1436d,Tercüman,,37.9174583,32.4868,,
1437a,Mesnet,,37.9194167,32.4883334,,
1437d,Mesnet,,37.9193167,32.488325,,
1438a,Çam Sakızı,,37.919725,32.4853,,
1438d,Çam Sakızı,,37.9197583,32.485125,,
1439a,Gülfidan,,37.9181916,32.4821917,,
1439d,Gülfidan,,37.918275,32.4821417,,
143a,Bulvar,,37.8411583,32.4529084,,
143d,Bulvar,,37.8413417,32.452975,,
1440a,Seçkinsaray,,37.9166417,32.4791583,,
1440d,Seçkinsaray,,37.9166917,32.4790083,,
1441a,Bağcı,,37.9183583,32.4779,,
1441d,Bağcı,,37.9182667,32.4780083,,
1442a,Gözcüler,,37.921475,32.4769083,,
1442d,Gözcüler,,37.9216,32.47695,,
1443a,Şeyhi,,37.924382,32.475784,,
1443d,Şeyhi,,37.924422,32.47586,,
1444a,İsmail Kaya,,37.9269583,32.4746917,,
1444d,İsmail Kaya,,37.926825,32.4748583,,
1445a,Burma,,37.931286,32.472394,,
1445d,Burma,,37.931307,32.472512,,
1446a,Gülyağı,,37.9337417,32.4707417,,
1446d,Gülyağı,,37.9337583,32.470825,,
1447a,Damarlar,,37.9369917,32.4686083,,
1447d,Damarlar,,37.936975,32.468725,,
1448a,Şirvan,,37.939825,32.4667583,,
1448d,Şirvan,,37.9398917,32.4668417,,
1449a,Ortakaya,,37.9426417,32.464875,,
1449d,Ortakaya,,37.9427583,32.4649083,,
144a,Kıvanç,,37.839875,32.4501167,,
144d,Kıvanç,,37.8399583,32.450075,,
1450a,Nurcan,,37.9456083,32.4627917,,
1450d,Nurcan,,37.9457417,32.4628417,,
1451a,Kelebekler Vadisi,,37.948636,32.461085,,
1451d,Kelebekler Vadisi,,37.94861,32.461209,,
1452a,Arıbalı,,37.9502333,32.4586083,,
1452d,Arıbalı,,37.9503167,32.4586334,,
1453a,İltifat,,37.9504,32.4556333,,
1453d,İltifat,,37.9504833,32.4555,,
1454a,Kto Mesleki Eğitim Merkezi,,37.945233,32.556284,,
1454d,Kto Mesleki Eğitim Merkezi,,37.945195,32.556216,,
1455a,Yıldırım,,37.9547167,32.453925,,
1455d,Yıldırım,,37.955058,32.454005,,
1456a,Veysel,,37.954175,32.45835,,
1456d,Veysel,,37.954025,32.458175,,
1457a,Bağlarbaşı Cami,,37.9551166,32.4607766,,
1457d,Bağlarbaşı Cami,,37.955072,32.460919,,
1458a,Arpaderesi,,37.887648,32.536064,,
1458d,Arpaderesi,,37.887686,32.535742,,
1459a,Baharistan,,37.957054,32.462544,,
1459d,Baharistan,,37.956976,32.462663,,
145a,Kavas,,37.8382584,32.4472583,,
145d,Kavas,,37.8382917,32.4471,,
1460a,Gülistan,,37.956899,32.465466,,
1460d,Gülistan,,37.956847,32.465483,,
1461a,Beylerbeyi,,37.957817,32.469508,,
1461d,Beylerbeyi,,37.957409,32.469325,,
1462a,Gülümser,,37.956046,32.474513,,
1462d,Gülümser,,37.956107,32.47477,,
1463a,Yıldızlı,,37.95162,32.47212,,
1463d,Yıldızlı,,37.95155,32.47213,,
1464a,Barana,,37.959,32.4734667,,
1464d,Barana,,37.9588333,32.47315,,
1465a,Ahmet Yesevi,,37.958975,32.4764916,,
1465d,Ahmet Yesevi,,37.9588167,32.4763167,,
1466a,Lokman Hekim Lisesi,,37.9589667,32.479375,,
1466d,Lokman Hekim Lisesi,,37.9588167,32.4793,,
1467a,Veysel Karani,,37.961037,32.519617,,
1467d,Veysel Karani,,37.960709,32.519308,,
1468a,Gülçayı,,37.96445,32.5196334,,
1468d,Gülçayı,,37.964488,32.519455,,
1469a,Ayazağa,,37.967154,32.521509,,
1469d,Ayazağa,,37.967284,32.521234,,
146a,Kumocağı,,37.8377333,32.4429666,,
146d,Kumocağı,,37.8378167,32.4430333,,
1470a,Özçiçek,,37.9720167,32.5224,,
1470d,Özçiçek,,37.971946,32.522197,,
1471a,Taraftar,,37.948111,32.490649,,
1471d,Taraftar,,37.9478631,32.490622,,
1472a,Ünal,,37.944833,32.492988,,
1472d,Ünal,,37.9447334,32.493175,,
1473a,Akkonak,,37.952525,32.492075,,
1473d,Akkonak,,37.952525,32.492575,,
1474a,Ayşe Kemal İnanç İhl,,37.9545334,32.5229166,,
1474d,Ayşe Kemal İnanç İhl,,37.954468,32.522699,,
1475a,Konya Diş Hastanesi,,37.9496417,32.493,,
1475d,Konya Diş Hastanesi,,37.9496417,32.4932,,
1476a,Dr. Halil Ürün,,37.948675,32.4964084,,
1476d,Dr. Halil Ürün,,37.9480666,32.4960083,,
1477a,Selçuklu Belediyesi,,37.9487833,32.5007667,,
1477d,Selçuklu Belediyesi,,37.9481,32.5007334,,
1478a,Beyaz Karanfil,,37.9486334,32.5053667,,
1478d,Beyaz Karanfil,,37.94825,32.5052333,,
1479a,Özdeyiş,,37.861411,32.528625,,
147a,Özal,,37.8376333,32.4401666,,
147d,Özal,,37.8377,32.4402167,,
1480a,Oğuz Kağan İlkokulu,,37.911325,32.478075,,
1480d,Oğuz Kağan İlkokulu,,37.911166,32.47818,,
1481a,Kader,,37.9223,32.4849667,,
1481d,Kader,,37.9223334,32.48505,,
1482a,Buhara Nur Cami,,37.9249833,32.4848833,,
1482d,Buhara Nur Cami,,37.925,32.4851834,,
1483a,Tekgül,,37.9286917,32.487225,,
1483d,Tekgül,,37.9285417,32.487225,,
1484a,Ataseven,,37.9057417,32.4912833,,
1484d,Ataseven,,37.9055666,32.4911,,
1485a,Özışık,,37.935832,32.482976,,
1485d,Özışık,,37.935883,32.482997,,
1486a,Yahyakent,,37.938771,32.4818,,
1486d,Yahyakent,,37.938771,32.481854,,
1487d,Erpolat,,37.940439,32.484039,,
1488d,İntizam,,37.9403166,32.4870416,,
1489a,Ovadüzü,,37.939871,32.489554,,
1489d,Ovadüzü,,37.939865,32.489667,,
148a,Lalebahçe İlkokulu,,37.8361416,32.436925,,
148d,Lalebahçe İlkokulu,,37.836375,32.4371083,,
1490a,Yerlikaya,,37.9378834,32.4883833,,
1490d,Yerlikaya,,37.9378416,32.4882583,,
1491a,Özduman,,37.9359583,32.4895916,,
1491d,Özduman,,37.9358333,32.4895417,,
1492a,Kaşgarlı Mahmut,,37.937,32.4943,,
1492d,Kaşgarlı Mahmut,,37.9372666,32.4943667,,
1493a,Yener,,37.9416083,32.504875,,
1493d,Yener,,37.9416833,32.5050417,,
1494a,Revan,,37.9416167,32.5082,,
1494d,Revan,,37.9416917,32.5084083,,
1495a,Ulunay,,37.9432,32.5094667,,
1495d,Ulunay,,37.9431917,32.5092917,,
1496a,Dolunay,,37.947481,32.509504,,
1496d,Dolunay,,37.9474,32.509358,,
1497a,Zeki Altındağ Cami,,37.9521,32.4984916,,
1497d,Zeki Altındağ Cami,,37.9519917,32.4983167,,
1498a,Adliye Lojmanları,,37.9521,32.4947583,,
1498d,Adliye Lojmanları,,37.9520166,32.4946583,,
1499a,Şensözlü,,37.954025,32.4897583,,
1499d,Şensözlü,,37.9540084,32.4893,,
149a,Çalıklı Cami,,37.834975,32.4341583,,
149d,Çalıklı Cami,,37.8351417,32.4344584,,
1500a,Ahmetler,,37.9904167,32.5124583,,
1500d,Ahmetler,,37.9904833,32.5119666,,
1501a,Parsana Yayla Cami,,37.956463,32.485761,,
1501d,Parsana Yayla Cami,,37.956383,32.48548,,
1502a,Karadiğin Deresi 2,,37.748447,32.363482,,
1502d,Karadiğin Deresi 2,,37.748525,32.363427,,
1503a,Göztepe Konutları Giriş,,37.934195,32.431404,,
1503d,Göztepe Konutları Giriş,,37.934074,32.431522,,
1504a,Sonuç,,37.9673,32.4807084,,
1504d,Sonuç,,37.9674583,32.4808583,,
1505a,Yavuzsoy,,37.9659583,32.4849333,,
1505d,Yavuzsoy,,37.9660583,32.4852417,,
1506a,Şehit Ercan Çelik,,37.963125,32.4921083,,
1506d,Şehit Ercan Çelik,,37.963275,32.4922334,,
1507a,Çanakkale,,37.961875,32.495175,,
1507d,Çanakkale,,37.9619917,32.4954667,,
1508a,Elmalılı Hamdi Hoca,,37.9607917,32.4979417,,
1508d,Elmalılı Hamdi Hoca,,37.9608583,32.498375,,
1509a,Semih,,37.9604,32.5030167,,
1509d,Semih,,37.9605834,32.5030167,,
150a,Petekalan,,37.834125,32.4318583,,
150d,Petekalan,,37.8341583,32.4318833,,
1510a,Erenler,,37.9865084,32.5124167,,
1510d,Erenler,,37.9866167,32.5119833,,
1511a,Otogar Cami,,37.950025,32.5071584,,
1511d,Otogar Cami,,37.9500834,32.5070667,,
1512a,Körükçü,,37.9614917,32.5059,,
1512d,Körükçü,,37.9616667,32.5056334,,
1513a,Güllünar,,37.9647417,32.5074834,,
1513d,Güllünar,,37.9648583,32.5073417,,
1514a,Canfeda,,37.9673,32.509475,,
1514d,Canfeda,,37.9673084,32.50925,,
1515a,Ulusal,,37.97695,32.51575,,
1515d,Ulusal,,37.9770917,32.5156917,,
1516a,Ayçeken,,37.9781666,32.5085166,,
1516d,Ayçeken,,37.9780833,32.5085584,,
1517a,Şener,,37.982825,32.5123583,,
1517d,Şener,,37.9828333,32.5121,,
1518a,Yazır Toki İlkokulu,,37.983664,32.489819,,
1518d,Yazır Toki İlkokulu,,37.9837135,32.489629,,
1519a,Mücadele,,37.985934,32.493046,,
1519d,Mücadele,,37.985987,32.492885,,
151a,Pirhasan Mezarlığı,,37.83295,32.4288833,,
151d,Pirhasan Mezarlığı,,37.8329517,32.429005,,
1520a,Şehit Mustafa Akyüz,,37.9886084,32.4913334,,
1520d,Şehit Mustafa Akyüz,,37.988525,32.49115,,
1521d,Teaş Trafo,,37.84373,32.74926,,
1522a,Köyceğez Kyk Erkek Yurdu,,37.874872,32.409775,,
1523a,Köyceğiz Turnike,,37.866344,32.422687,,
1523d,Köyceğiz Turnike,,37.866546,32.422591,,
1524a,Köyceğiz Kampüs 2,,37.866252,32.421002,,
1524d,Köyceğiz Kampüs 2,,37.866113,32.420856,,
1526a,Kandil,,37.9363166,32.5112166,,
1526d,Kandil,,37.9363166,32.5108833,,
1527a,Ferhatlı,,37.933025,32.5106416,,
1527d,Ferhatlı,,37.93295,32.510275,,
1528a,Teknik Lise,,37.9250667,32.5084667,,
1528d,Teknik Lise,,37.9254416,32.508225,,
1529a,1. Organize,,37.9223,32.50848,,
1529d,1. Organize,,37.92256,32.50805,,
152a,Ahenkli,,37.8307917,32.426475,,
152d,Ahenkli,,37.8309083,32.4264417,,
1530a,Mobilyacılar Kavşağı,,37.9165083,32.507375,,
1530d,Mobilyacılar Kavşağı,,37.9157583,32.5060083,,
1531a,Koza,,37.911825,32.5015917,,
1531d,Koza,,37.9117917,32.5010583,,
1532a,Oğuzeli,,37.907401,32.496544,,
1532d,Oğuzeli,,37.90738,32.4962,,
1533a,Köyceğiz Kyk Kız Yurdu,,37.867556,32.403271,,
1534a,Maun,,37.908587,32.495551,,
1534d,Maun,,37.908551,32.495642,,
1535a,Naima,,37.910916,32.497381,,
1535d,Naima,,37.9108417,32.497375,,
1536a,Vezirhan,,37.9131666,32.4984333,,
1536d,Vezirhan,,37.9132,32.4985167,,
1537a,Küçük,,37.915525,32.498425,,
1537d,Küçük,,37.9153333,32.4985,,
1538a,Kaleköy,,37.9170513,32.4991836,,
1538d,Kaleköy,,37.917,32.4992667,,
1539a,Fethiye Onsun İlkokulu,,37.92025,32.498453,,
1539d,Fethiye Onsun İlkokulu,,37.92004,32.498588,,
153a,Kaynaklar,,37.8289417,32.4233417,,
153d,Kaynaklar,,37.8290583,32.4233167,,
1540a,Lale,,37.9291,32.502575,,
1540d,Lale,,37.928875,32.5026916,,
1541a,Burçin,,37.9339833,32.5026666,,
1541d,Burçin,,37.934,32.5028,,
1542a,Hakim Konakları,,37.982384,32.497923,,
1542d,Hakim Konakları,,37.982403,32.498148,,
1543a,Pınarbaşı Köprü,,38.043119,32.605956,,
1544a,Fidancı,,37.866596,32.45925,,
1544d,Fidancı,,37.866725,32.45939,,
1545a,Salef,,37.892794,32.530903,,
1545d,Salef,,37.892682,32.530721,,
1546a,Dağsaray,,37.897225,32.4915333,,
1547a,Otogar Kavşağı,,37.94946,32.512318,,
1548a,Hızır,,38.005856,32.53486,,
1548d,Hızır,,38.005897,32.534896,,
1549a,Sivaslı Ali Kemal,,37.8762167,32.458675,,
